"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DHRS7",1.38822978251673e-45,-0.196662589710534,0.114,0.128,2.81616293681343e-41
"PRPF38B",1.8935755454327e-45,0.0750846401016141,0.262,0.245,3.84130735146479e-41
"PAXX",3.63949166954555e-45,-0.124503900060364,0.153,0.16,7.3830728008401e-41
"HSP90B1",3.68948459453477e-45,-0.0847970700659701,0.223,0.227,7.48448844847323e-41
"ANKRD11",1.44653102460553e-44,0.03389458888903,0.131,0.122,2.93443283651478e-40
"TBC1D10C",1.51452297138041e-44,0.100225881605086,0.225,0.207,3.07236129974231e-40
"CFLAR",1.80726692762221e-44,-0.0762988211996267,0.152,0.152,3.66622168937441e-40
"MED4",1.83591267754296e-44,0.0908631674081543,0.16,0.147,3.72433245766364e-40
"RSRC2",4.3351704775906e-44,-0.000517834829405706,0.201,0.194,8.79432683084029e-40
"WASF2",8.14491992714813e-44,0.102977701097372,0.194,0.178,1.65227845642127e-39
"USP15",1.29656538381296e-43,-0.0426361412307563,0.186,0.183,2.63021253760296e-39
"ANKRD12",1.5327908185333e-43,-0.0510195639385431,0.314,0.315,3.10941945447666e-39
"FGFR1OP2",1.59887025580081e-43,-0.101051881948559,0.125,0.128,3.24346820091753e-39
"CEBPZ",1.96920681383098e-43,0.00893406871343605,0.133,0.126,3.99473294253752e-39
"CKLF",2.31647800892213e-43,-0.135893234583485,0.183,0.198,4.69920728889944e-39
"RBM39",4.70962496892023e-43,-0.0469751748475717,0.439,0.442,9.55394521195158e-39
"CLEC2D",4.77695928191557e-43,0.0096558377734115,0.158,0.151,9.69053959929393e-39
"CNIH1",7.92851792490659e-43,0.0843215980159408,0.129,0.118,1.60837914624655e-38
"CD3E",9.94783344433487e-43,-0.0326124714624783,0.569,0.567,2.01801749251777e-38
"ARL6IP4",1.58823241391679e-42,0.0786914813457513,0.4,0.379,3.2218882748716e-38
"MTPN",1.81990857775714e-42,-0.115778149053557,0.118,0.122,3.69186654083813e-38
"RSF1",4.80044429290426e-42,0.101073982078078,0.147,0.134,9.73818129258558e-38
"BEX4",7.17509377661504e-42,0.153277636653102,0.098,0.086,1.45553952352413e-37
"CYRIB",9.51332932814426e-42,0.072030125441574,0.176,0.164,1.92987398750735e-37
"CD55",9.6004800709794e-42,-0.0148065122795911,0.136,0.131,1.94755338719888e-37
"ARPC5",1.02942949218399e-41,-0.0224835102289027,0.279,0.274,2.08830066784445e-37
"EPC1",1.26809126645538e-41,0.050034684608649,0.258,0.244,2.57244994313139e-37
"SNRPG",1.42989900448113e-41,-0.115818325772547,0.23,0.244,2.90069312049042e-37
"PRELID1",1.85531913002729e-41,-0.12098792679037,0.209,0.221,3.76370038717336e-37
"C19orf53",2.36149062985459e-41,-0.0803795035242048,0.373,0.386,4.79051989172302e-37
"MAL",2.71997202217133e-41,0.0434186866740083,0.264,0.25,5.51773524417676e-37
"ATP5PF",3.1936352519749e-41,-0.0950879392194652,0.301,0.318,6.47860847215629e-37
"SEC61G",4.14743907227141e-41,-0.0321402471992913,0.357,0.355,8.41349490200978e-37
"KIF2A",6.43751984710053e-41,0.100770987566383,0.183,0.168,1.30591527618281e-36
"SMCHD1",8.85631152532236e-41,0.0420432998343403,0.25,0.237,1.79659135602689e-36
"M6PR",1.28957081316843e-40,-0.165229198015973,0.131,0.142,2.61602335159348e-36
"IK",1.80576286355369e-40,-0.0177659341468697,0.256,0.25,3.66317054500502e-36
"SYF2",1.89731235013388e-40,0.10273060522832,0.348,0.327,3.84888783348158e-36
"ERH",2.42623338313499e-40,-0.0506037807669797,0.267,0.266,4.92185704102764e-36
"BIN2",3.1392221874903e-40,0.0853689588951578,0.288,0.27,6.36822612954283e-36
"UGP2",3.34832550462868e-40,-0.147440177778813,0.156,0.167,6.79241311868973e-36
"SRI",5.0511077978165e-40,-0.153826414382,0.151,0.165,1.02466772786506e-35
"PDCD5",5.10437831398423e-40,-0.171697891844436,0.131,0.145,1.03547418477484e-35
"ECH1",5.56948083651816e-40,-0.16585168114679,0.14,0.155,1.12982488249607e-35
"CNN2",6.10032877811242e-40,-0.0562437321921132,0.181,0.18,1.23751269592788e-35
"C4orf3",6.55806541301017e-40,-0.0673712721160458,0.33,0.336,1.33036914968324e-35
"HCLS1",7.84881871472186e-40,-0.00471029208708673,0.215,0.207,1.59221136446848e-35
"YWHAE",7.90444023666936e-40,0.0899473146351014,0.107,0.098,1.60349474641075e-35
"PSMB1",8.01455758912749e-40,-0.09063129815996,0.294,0.308,1.6258331525304e-35
"GPSM3",8.74720602019555e-40,-0.0234705204799486,0.472,0.471,1.77445821325687e-35
"TUBA1B",8.96184249623835e-40,-0.10989066503288,0.226,0.238,1.81799936878691e-35
"CDKN1B",1.23932333585131e-39,-0.00978455341406137,0.151,0.146,2.51409131910796e-35
"AP1S2",1.9444167345599e-39,0.0502259628594995,0.129,0.12,3.94444378772822e-35
"MDH1",2.79824082575459e-39,-0.187385556850295,0.107,0.12,5.67651133912576e-35
"UFC1",2.83338366005335e-39,-0.101629440159543,0.246,0.258,5.74780209278422e-35
"AURKAIP1",3.43172924505862e-39,-0.146076362324507,0.156,0.172,6.96160594652591e-35
"ATP5MG",3.46878562060557e-39,0.0495158206972954,0.818,0.801,7.03677850996046e-35
"ARID4B",3.93127602264704e-39,-0.101708887239061,0.207,0.215,7.97498653954178e-35
"GNAS",4.60428772541766e-39,-0.127319085488008,0.177,0.188,9.34025807978227e-35
"PPCS",7.10866001798457e-39,0.0709993780568725,0.108,0.099,1.44206277124835e-34
"HNRNPF",1.10872667684965e-38,-0.0294418306434443,0.153,0.149,2.2491629366572e-34
"COPE",1.2251260504601e-38,-0.116686211078727,0.233,0.248,2.48529070596336e-34
"WTAP",1.5140296248942e-38,0.140757800555958,0.154,0.14,3.07136049706037e-34
"COPS9",2.23395870133627e-38,0.000137469369455134,0.274,0.266,4.53180862153076e-34
"ARHGAP15",2.48411905434237e-38,-0.074847371532732,0.226,0.229,5.03928391363893e-34
"EIF3A",3.12849435330878e-38,-0.0280789368372698,0.169,0.166,6.3464636451222e-34
"HNRNPA2B1",3.33536036713331e-38,0.0500213308417892,0.555,0.534,6.76611204076664e-34
"CASP4",5.26839931145318e-38,-0.159772141716434,0.138,0.15,1.06874748432139e-33
"MCUB",6.14996005003404e-38,0.110938838308915,0.293,0.273,1.24758089574991e-33
"ESD",7.22669513955517e-38,0.0980641693928151,0.166,0.153,1.46600737601016e-33
"MZT2B",8.1236702062209e-38,0.0877784320532271,0.36,0.34,1.64796773803397e-33
"MHENCR",8.87518147461147e-38,0.174529655425899,0.122,0.109,1.80041931393968e-33
"THRAP3",9.92473296284254e-38,0.00724863148265875,0.178,0.17,2.01333132884224e-33
"DHX36",1.07330694993413e-37,0.0600020109717224,0.139,0.13,2.17731047863638e-33
"PSMB6",1.19216593761463e-37,-0.153291737718708,0.142,0.157,2.41842782104505e-33
"PRRC2C",1.2002378498038e-37,0.000920952416416654,0.323,0.314,2.43480250211199e-33
"ZNHIT1",1.24111593204689e-37,-0.157837941748536,0.139,0.15,2.51772777975032e-33
"SLC38A2",1.44977563021788e-37,0.0348385360487827,0.122,0.115,2.94101484345999e-33
"WIPF1",1.51893119595536e-37,0.0220747260558382,0.171,0.163,3.08130382411505e-33
"EIF3K",1.77775809107709e-37,0.0711117313389331,0.6,0.578,3.60636006355898e-33
"TBCB",1.82180443767561e-37,-0.157838915409552,0.137,0.151,3.69571248226873e-33
"FLT3LG",2.24913307146219e-37,0.027914323560035,0.176,0.167,4.5625913487682e-33
"MGST3",2.33396720676734e-37,-0.138700808674667,0.154,0.164,4.73468587564822e-33
"GPBP1",2.76272905587559e-37,0.0125925177451283,0.248,0.239,5.60447216274921e-33
"COX16",3.37053752672106e-37,-0.146024004332103,0.15,0.162,6.83747242670633e-33
"NAA38",4.29388932525007e-37,-0.133306959952452,0.147,0.156,8.71058388520228e-33
"VAMP5",5.14430135806023e-37,-0.149040405538384,0.149,0.164,1.0435729734961e-32
"CTSS",5.43767154222584e-37,-0.0348346578177061,0.244,0.241,1.10308604905593e-32
"ARRB2",5.82263020591288e-37,0.111034392264178,0.136,0.123,1.18117876357149e-32
"DDT",6.75419221310333e-37,-0.076830223753648,0.211,0.215,1.37015543235014e-32
"RNF7",1.03512454417884e-36,-0.159096687559883,0.129,0.143,2.0998536503212e-32
"GZMM",1.3676002957143e-36,0.0428862291630028,0.174,0.164,2.77431395988602e-32
"BBLN",1.87642383409375e-36,-0.0814717388259392,0.308,0.319,3.80651338984259e-32
"LYRM4",2.40496557779934e-36,0.179772338551882,0.112,0.099,4.87871317112374e-32
"RSRP1",3.11217177619927e-36,-0.0640238739549139,0.267,0.27,6.31335166519784e-32
"SNW1",6.56843533159904e-36,0.0776605377855228,0.131,0.12,1.33247279136818e-31
"ATP5PO",6.67882092847209e-36,0.090259742476293,0.452,0.431,1.35486561354985e-31
"FRG1",7.26768197147501e-36,0.0864797992195187,0.12,0.11,1.47432196473342e-31
"CD2",7.33637525687184e-36,-0.018283855448074,0.4,0.395,1.48825708460902e-31
"H4C3",8.66060829513492e-36,0.160905770426379,0.197,0.18,1.75689099875107e-31
"TPR",9.65820310927953e-36,-0.0213678983929773,0.226,0.221,1.95926308274845e-31
"CD3G",1.07567863667751e-35,0.0341326320089768,0.455,0.438,2.18212168236399e-31
"UBXN4",1.12526643957591e-35,-0.0975650148941762,0.183,0.19,2.2827154993237e-31
"RNMT",1.40481480245982e-35,0.0600849244689656,0.229,0.216,2.84980730826999e-31
"MICOS10",1.46834141121023e-35,-0.0626542587408845,0.3,0.302,2.97867738678107e-31
"ENY2",1.80201892010734e-35,-0.140238024474069,0.154,0.166,3.65557558132975e-31
"PAPOLA",2.19847878117987e-35,0.0726108663044289,0.216,0.202,4.45983405550148e-31
"TBCA",3.18531990502787e-35,-0.0706055958466445,0.334,0.345,6.46173995933953e-31
"SH3BGRL",3.94071713411363e-35,-0.0766876092363065,0.232,0.237,7.99413877826292e-31
"SNRNP27",4.09258224229778e-35,0.0753699382563241,0.095,0.087,8.30221233672527e-31
"LSP1",5.3009311456641e-35,-0.0170951974760465,0.328,0.323,1.07534689220942e-30
"GTF3C6",6.09439401604165e-35,-0.179187007319254,0.095,0.108,1.23630877009421e-30
"CEBPB",6.6655841260054e-35,-0.139268894953684,0.108,0.114,1.35218039580146e-30
"GMFG",9.0821507538506e-35,-0.0123533901430175,0.653,0.648,1.84240510192613e-30
"U2AF1",9.68677871126039e-35,-0.0816155492151178,0.223,0.228,1.96505992936628e-30
"TMCO1",9.72094849473998e-35,-0.12848230889422,0.11,0.114,1.97199161164295e-30
"NR3C1",2.22802577812525e-34,-0.0809950818581854,0.118,0.12,4.51977309350488e-30
"NDUFA2",2.26519184313763e-34,-0.102325177194532,0.206,0.216,4.595168172989e-30
"BLOC1S1",2.63665411542445e-34,-0.109855917152618,0.188,0.198,5.34871653855003e-30
"SRP9",2.90062617169475e-34,-0.0380377681222017,0.235,0.233,5.88421025189996e-30
"SERBP1",3.56777823566141e-34,0.0283204945378193,0.296,0.284,7.23759492886274e-30
"ANAPC11",4.98133878467348e-34,-0.135422401647253,0.158,0.17,1.01051438585886e-29
"MTDH",5.55815672988316e-34,-0.0657358555845342,0.255,0.26,1.1275276742241e-29
"SUMO2",5.83317000951617e-34,0.0149505467408741,0.456,0.444,1.18331686813045e-29
"SRSF2",6.20108300484818e-34,-0.00347261789123676,0.255,0.249,1.2579516983635e-29
"RAB11A",6.2626493007732e-34,-0.181742617262557,0.1,0.111,1.27044103715485e-29
"NOP58",7.08653636078339e-34,0.0779818969478827,0.151,0.139,1.43757476614852e-29
"ANAPC5",7.25981328570047e-34,0.0649963960669405,0.132,0.123,1.4727257231372e-29
"STAT3",1.11553594478372e-33,-0.0781345643986864,0.163,0.166,2.26297621758826e-29
"WDR74",1.2391003342606e-33,0.079660418268186,0.105,0.096,2.51363893808106e-29
"AP3M2",1.70047862404724e-33,-0.159923932119416,0.098,0.11,3.44959093674223e-29
"SSB",1.82693857338116e-33,-0.0970816388703797,0.207,0.215,3.70612758996101e-29
"ANP32E",2.21011720570542e-33,0.0280447316442042,0.152,0.145,4.48344376349402e-29
"RAB7A",2.58905394681325e-33,-0.125412613843228,0.158,0.167,5.25215483650537e-29
"CEBPZOS",4.21083279320832e-33,0.0828893357611776,0.106,0.097,8.54209540430241e-29
"CYLD",6.07321574727065e-33,0.0391022571687651,0.196,0.186,1.23201254649132e-28
"MAGOH",9.04293081295673e-33,-0.131942811497296,0.161,0.175,1.8344489447164e-28
"EIF5B",1.17160629264639e-32,-0.0540838513077553,0.22,0.22,2.37672052526247e-28
"OCIAD2",1.19868828333164e-32,-0.082574511811971,0.286,0.296,2.43165905156656e-28
"COPS6",1.38067427852319e-32,-0.14935054158478,0.141,0.153,2.80083584141214e-28
"SNRPD2",1.49059408542946e-32,0.0525782851252612,0.635,0.616,3.0238191617022e-28
"EVL",1.81888431374034e-32,0.0313852600052154,0.53,0.514,3.68978871885365e-28
"ATP5IF1",2.01940985073888e-32,-0.0667750561091194,0.355,0.367,4.09657482320889e-28
"COX7A2L",2.16461285734774e-32,0.0809561488531625,0.287,0.27,4.39113364241563e-28
"SCP2",2.2264339189632e-32,-0.112256357546544,0.149,0.155,4.51654384800874e-28
"TBCC",2.2688878329381e-32,-0.154603542898871,0.107,0.119,4.60266585789822e-28
"SF3B6",2.66841895358917e-32,-0.106724888650623,0.214,0.227,5.413154689251e-28
"TSPO",3.36882884479562e-32,-0.0740790421919564,0.319,0.33,6.8340061945524e-28
"CCDC12",4.28355079374335e-32,0.0453090811466762,0.164,0.155,8.68961114018776e-28
"ATG12",4.52862092047928e-32,0.0842071668413006,0.124,0.114,9.18676039928427e-28
"VSIR",5.76186664033239e-32,0.0709802738045042,0.188,0.176,1.16885226665783e-27
"MT1X",6.37326681278377e-32,-0.0424257263801021,0.117,0.114,1.29288090564132e-27
"ARHGDIA",6.66189902984437e-32,-0.125710873887061,0.157,0.168,1.35143283719423e-27
"PHF11",9.42205968868061e-32,-0.152992550853137,0.101,0.107,1.91135902844575e-27
"ERICH1",1.06205009181679e-31,0.0469541226984541,0.121,0.114,2.15447481625955e-27
"ERGIC3",1.24864803767796e-31,0.0886253708097208,0.16,0.148,2.5330074092335e-27
"KRT10",1.54673872511644e-31,0.0920286415886591,0.299,0.282,3.13771417777121e-27
"SLC25A3",1.65764618608431e-31,0.0216300132070424,0.258,0.249,3.36270105309063e-27
"DNAJB1",1.97097936863505e-31,0.0786742457047003,0.288,0.273,3.99832874721307e-27
"SSR2",2.3215216867191e-31,0.0689604660450747,0.492,0.472,4.70943889367838e-27
"RNPS1",2.46185422174642e-31,-0.011935842160435,0.178,0.174,4.99411747423479e-27
"HNRNPA0",3.95494042962869e-31,0.0215844419898397,0.375,0.364,8.02299215554476e-27
"SERP1",4.0831901919419e-31,-0.0144263808016176,0.423,0.419,8.28315962337334e-27
"ABRACL",4.10896798924311e-31,-0.0264994118107476,0.26,0.256,8.33545246297857e-27
"OSTC",4.56943584752034e-31,-0.0265586200475589,0.15,0.146,9.26955756027976e-27
"CAP1",7.17562481599905e-31,0.0345290632648767,0.248,0.238,1.45564725017357e-26
"SLTM",8.80683091915502e-31,0.0446041349299586,0.166,0.157,1.78655372025979e-26
"HMGN1",1.5887750326081e-30,-0.00783746762613591,0.452,0.446,3.2229890311488e-26
"HSP90AB1",1.74820108668888e-30,-0.00170105723087666,0.56,0.55,3.54640072445706e-26
"ARPC4",2.15393223130308e-30,-0.0640056376782303,0.185,0.187,4.36946692442144e-26
"TMBIM4",4.28479133308225e-30,-0.0614628270842992,0.194,0.195,8.69212769829065e-26
"DSTN",5.28564629734422e-30,-0.013426883450413,0.196,0.192,1.07224620787925e-25
"GLRX",7.35037707711615e-30,-0.121982984448222,0.145,0.152,1.49109749386378e-25
"CCT4",1.32476393430657e-29,0.0139485673319362,0.155,0.149,2.68741611713431e-25
"CALM3",1.32986679699922e-29,-0.0608923722831609,0.259,0.264,2.69776778439261e-25
"DNAJC8",1.37319577442357e-29,-0.0238519167636857,0.224,0.221,2.78566494799566e-25
"TAF1D",1.53727777001837e-29,-0.0080079395397401,0.235,0.23,3.11852168425927e-25
"GPX4",1.54834570983619e-29,0.0299771138956997,0.386,0.374,3.1409741069737e-25
"SRP19",2.69068261930208e-29,-0.159491600974655,0.093,0.105,5.45831876151621e-25
"SNRPA1",4.2823006292556e-29,0.105856672347999,0.109,0.099,8.68707505650792e-25
"LSM3",4.39223046299599e-29,-0.109560428893323,0.189,0.203,8.91007871723367e-25
"ACP1",4.43094657979185e-29,0.0550868246954824,0.156,0.147,8.98861823176574e-25
"EVI2A",5.32464818359385e-29,0.0088148983084636,0.157,0.151,1.08015813052385e-24
"HNRNPR",5.62640024672307e-29,0.0487603123012901,0.194,0.184,1.14137155405024e-24
"EID1",5.99217581814983e-29,-0.0457846105324529,0.31,0.313,1.21557278646987e-24
"SNX6",7.11371662221998e-29,-0.0124093687330686,0.156,0.152,1.44308855398354e-24
"ATP6V0B",8.0893838915891e-29,-0.133152454886518,0.134,0.144,1.64101241624777e-24
"SH3KBP1",9.7570545206363e-29,-0.00215463298969276,0.161,0.156,1.97931608005628e-24
"HDAC1",1.47356711417914e-28,0.100025039226679,0.137,0.126,2.9892782478238e-24
"OSTF1",1.56281740667413e-28,-0.11773580282983,0.128,0.133,3.17033139117914e-24
"C1QBP",2.29187294836262e-28,0.0355152209702625,0.229,0.218,4.64929346304841e-24
"ARL6IP1",2.34523530179811e-28,-0.00159519025099297,0.149,0.144,4.75754433322764e-24
"ISCU",2.45451424704343e-28,-0.0640616334386734,0.287,0.294,4.9792276015523e-24
"OARD1",2.86541453676456e-28,0.0849257165543632,0.094,0.086,5.8127799292806e-24
"UQCRQ",4.51784488956999e-28,-0.0257952365708682,0.312,0.311,9.16490014298168e-24
"NDUFB11",4.65013098560389e-28,-0.0529100960731914,0.347,0.354,9.43325571739604e-24
"PEBP1",7.13258725457714e-28,-0.0519163272600152,0.302,0.307,1.44691665046352e-23
"PTPRC",8.99882084413533e-28,0.0473776123108318,0.666,0.649,1.82550079644129e-23
"TMEM243",1.17601302729568e-27,0.0669964069274687,0.179,0.168,2.38566002717202e-23
"ROMO1",1.35674333178915e-27,-0.0131451032503986,0.164,0.159,2.75228952286747e-23
"PPHLN1",1.6424775057751e-27,0.0119895359587049,0.155,0.149,3.33192986821536e-23
"FAM162A",1.68744675771892e-27,-0.138566234728544,0.12,0.13,3.4231544927086e-23
"LSM8",1.78434310949024e-27,-0.0821724796711869,0.192,0.199,3.61971843191191e-23
"EIF1B",2.49208453336609e-27,0.105288001365099,0.145,0.134,5.05544268438646e-23
"NDUFAF8",2.65995666778927e-27,0.0029959374491273,0.146,0.141,5.39598809627732e-23
"NDUFB7",3.67626337971859e-27,-0.0838055836782075,0.223,0.23,7.45766789209713e-23
"CCDC66",4.05691177807839e-27,-0.0207529800256984,0.147,0.144,8.22985123300982e-23
"SELENOW",5.1019236618641e-27,0.0226473646687042,0.201,0.193,1.03497623404575e-22
"RBBP6",8.58616182937349e-27,0.0925694421784789,0.103,0.095,1.74178878870671e-22
"TOMM22",9.5732385431626e-27,0.0586629101763098,0.163,0.154,1.94202717086596e-22
"POLR2F",9.87426628830146e-27,-0.137810467639386,0.126,0.137,2.00309365924483e-22
"SNRPC",1.15372060535992e-26,-0.127113640379416,0.131,0.143,2.34043762003312e-22
"UBE2L3",1.17984499732483e-26,-0.0955986953143837,0.208,0.22,2.39343356157315e-22
"HNRNPC",1.32634126731049e-26,0.0448590452587827,0.464,0.449,2.69061589486606e-22
"PRDX5",1.7310917567302e-26,-0.101977637198406,0.197,0.208,3.51169273770288e-22
"CHMP1B",2.30277186145215e-26,-0.0097698059918282,0.139,0.136,4.67140299814183e-22
"MORF4L2",2.48060893996065e-26,0.0461485822604571,0.106,0.1,5.03216329560418e-22
"RTF1",2.87170295530438e-26,0.0491420413377341,0.203,0.193,5.82553661513046e-22
"SEPTIN7",2.88806458895278e-26,0.0198092634184812,0.464,0.452,5.85872782514961e-22
"GDI2",3.38890771698248e-26,-0.0102148236894037,0.176,0.172,6.87473819467065e-22
"LAPTM4A",4.40049748631142e-26,-0.142701858360674,0.115,0.125,8.92684920073135e-22
"C1orf162",5.53717822758277e-26,0.0271531174661248,0.215,0.207,1.12327197524744e-21
"UQCRFS1",8.74083076165477e-26,-0.0969492201272748,0.187,0.201,1.77316492830929e-21
"DDX46",1.03310508390252e-25,0.0261104701980084,0.249,0.24,2.09575697320465e-21
"C9orf78",1.74734346584782e-25,0.0445080539747202,0.277,0.266,3.54466095481888e-21
"SKP1",1.87777339352953e-25,-0.00693118225247069,0.585,0.579,3.80925110611401e-21
"MEAF6",2.17406586745801e-25,-0.00602328789519513,0.167,0.163,4.41031001872532e-21
"IRF2BP2",2.24044530845673e-25,-0.0629462475282151,0.102,0.103,4.54496735273533e-21
"SLC25A5",2.36734014353532e-25,-0.0241637372921786,0.243,0.241,4.80238621517575e-21
"IFI27L2",3.0379624217808e-25,-0.143022234007284,0.111,0.12,6.16281056882453e-21
"ETFB",3.13846488392948e-25,-0.131827365522893,0.13,0.14,6.36668986353935e-21
"TRIR",3.99945410791529e-25,-0.0275053233465572,0.36,0.359,8.11329260331696e-21
"NDUFA11",6.61787831572067e-25,-0.0298516514006166,0.299,0.299,1.34250279512709e-20
"LSM7",1.00301876623103e-24,0.0337120806878177,0.309,0.298,2.03472386917626e-20
"SNRPE",1.0168360081137e-24,0.0333758388139893,0.268,0.258,2.06275352605945e-20
"KMT2E",1.19265427039834e-24,-0.00776068412438957,0.261,0.257,2.41941845293007e-20
"CSNK2B",1.42349090675706e-24,-0.114759075376732,0.141,0.15,2.88769365344737e-20
"VAPA",1.66491946963853e-24,0.0737423373903487,0.217,0.205,3.37745563610873e-20
"ERP29",1.84288679476726e-24,-0.0236469357247722,0.38,0.379,3.73848015186486e-20
"GSTP1",1.88197173811589e-24,0.00584353449194741,0.228,0.223,3.8177678679419e-20
"ILF3-DT",1.89434846328433e-24,-0.0582810223591139,0.175,0.177,3.8428752926186e-20
"GLOD4",2.71395291280278e-24,0.00810754645472744,0.101,0.097,5.50552487891173e-20
"KLF2",3.73355428370947e-24,-0.0442512416463958,0.318,0.321,7.57388821993303e-20
"MDH2",5.01185237724592e-24,-0.104961443639616,0.166,0.179,1.01670437324811e-19
"CD96",5.29812305589017e-24,0.0556154522759735,0.155,0.147,1.07477724311788e-19
"CFDP1",5.51584672610051e-24,0.0458110725929755,0.11,0.103,1.11894466685675e-19
"PSMA4",6.02216352680179e-24,-0.0776805385696269,0.195,0.201,1.22165609304701e-19
"GHITM",6.4857329723364e-24,-0.0845767245159865,0.188,0.195,1.31569579076816e-19
"CWC15",7.20393883688107e-24,0.0953204407986508,0.178,0.166,1.46139103244969e-19
"TMEM230",1.27130078791975e-23,-0.0902226382566576,0.2,0.211,2.57896077837401e-19
"PDAP1",1.61621623886855e-23,0.0268623585343976,0.135,0.129,3.27865626216874e-19
"PDCD10",2.53203039726417e-23,-0.102848385324032,0.115,0.119,5.1364768638901e-19
"AP2M1",2.73321021035542e-23,-0.10653340083071,0.169,0.181,5.544590232727e-19
"CDC37",2.95641755342329e-23,-0.0413723829741541,0.172,0.172,5.9973886488745e-19
"UBALD2",3.76319310440865e-23,-0.119767714129736,0.096,0.101,7.63401353160339e-19
"SKAP1",3.85221756102865e-23,-0.0134883361532659,0.155,0.152,7.81460854430273e-19
"GCC2",4.99646068859627e-23,0.0328385967561491,0.286,0.277,1.01358201528864e-18
"TSTD1",5.36778567031326e-23,0.0236442195059468,0.332,0.323,1.08890900107975e-18
"EIF3G",6.11621533005477e-23,0.026565628799728,0.364,0.354,1.24073544185491e-18
"COX6C",7.74691991359891e-23,0.0220288096718386,0.663,0.651,1.57154017367268e-18
"SCAND1",9.34330229788531e-23,-0.0779425681911157,0.238,0.248,1.89538230414901e-18
"ATRAID",1.07790267498041e-22,-0.109303691670521,0.163,0.174,2.18663336646527e-18
"UBE2D3",1.0822468816639e-22,-0.00899406991955276,0.428,0.424,2.19544602414338e-18
"WDR83OS",1.87198195844183e-22,-0.0901149316929855,0.189,0.199,3.7975026008951e-18
"STMP1",2.01910102259911e-22,0.0269720482451736,0.137,0.131,4.09594833444456e-18
"PSMA1",2.04181977276299e-22,-0.037471519023166,0.213,0.214,4.14203559102701e-18
"DPM3",2.06921537386058e-22,-0.0316011317566341,0.098,0.097,4.19761030741358e-18
"NDUFS5",2.84567948361099e-22,-0.0188838822463753,0.478,0.478,5.77274540045326e-18
"BLOC1S2",2.88879118995369e-22,-0.146569036582658,0.088,0.095,5.86020180794005e-18
"MPHOSPH8",3.53485005218447e-22,-0.0089549484724154,0.304,0.299,7.17079681586142e-18
"MMADHC",3.56417032713043e-22,0.133599609501005,0.105,0.095,7.23027592561678e-18
"RNASET2",3.64725900950599e-22,-0.0291319047297596,0.323,0.324,7.39882962668385e-18
"SRRM1",3.68964981934305e-22,0.0499363417580447,0.453,0.439,7.48482362351932e-18
"MTIF3",4.18655940562479e-22,0.0241205822492936,0.1,0.095,8.49285441025044e-18
"NPC2",4.28070034406244e-22,0.0461475294826312,0.177,0.169,8.68382871796507e-18
"YBX1",4.30644090190853e-22,-0.00979857828286779,0.695,0.692,8.73604601361164e-18
"MAX",6.37333195720573e-22,0.0602171605987809,0.127,0.119,1.29289412083876e-17
"RTRAF",6.69794587967905e-22,-0.0733653106635042,0.247,0.257,1.35874530115169e-17
"KRAS",6.87846449241374e-22,0.0827128940003888,0.101,0.094,1.39536530693105e-17
"EIF2S2",7.1224329852715e-22,-0.0361898268533827,0.226,0.226,1.44485675539218e-17
"NDUFB6",1.10967821827855e-21,-0.130022250812364,0.108,0.114,2.25109323359987e-17
"NUTF2",1.11105514246855e-21,-0.118979550133617,0.102,0.107,2.2538864620117e-17
"RHOF",1.35552758698804e-21,0.0668107545177886,0.121,0.113,2.74982326296393e-17
"HNRNPA3",2.12659195820949e-21,0.021149910334346,0.325,0.316,4.31400444642378e-17
"ZMAT2",2.13647771318541e-21,0.0515054200359953,0.129,0.121,4.33405868896793e-17
"FIS1",2.15420778387366e-21,0.0259754080495,0.212,0.205,4.3700259103661e-17
"PSMD7",2.65179919169503e-21,-0.106347632567233,0.128,0.139,5.37943984027254e-17
"FAM204A",2.77034616037125e-21,0.0681253869068652,0.138,0.129,5.61992422092911e-17
"LCK",2.90138858770583e-21,-0.0130456097677509,0.342,0.339,5.88575688902005e-17
"RBM17",3.11906321925716e-21,0.00199244734396731,0.147,0.143,6.32733164658507e-17
"HIGD1A",3.13203755763056e-21,-0.177416655341387,0.064,0.07,6.35365138940936e-17
"ATP5MC2",3.55121800312589e-21,0.0333931543084516,0.657,0.643,7.20400084114118e-17
"CHMP4A",3.84675821104382e-21,-0.0830528467218818,0.191,0.198,7.80353370692349e-17
"SNRPD3",4.40641202300169e-21,-0.0337727515971544,0.129,0.127,8.93884742986123e-17
"ARF6",5.69599253605811e-21,-0.0763399449332585,0.209,0.219,1.15548904586475e-16
"JTB",6.78155438838076e-21,-0.0536421844422807,0.277,0.283,1.37570612322692e-16
"FAAP20",7.6195993467505e-21,0.0772634568910803,0.139,0.13,1.54571192348181e-16
"ATP5F1D",8.02606630503856e-21,-0.0192037908569307,0.385,0.385,1.62816781064012e-16
"UBXN1",8.19856960743223e-21,0.0408436688227867,0.364,0.351,1.6631618305637e-16
"COX11",1.01869945665141e-20,0.125299402652957,0.092,0.084,2.06653371776306e-16
"DEK",1.26222080932675e-20,-0.0366099128285526,0.203,0.204,2.56054113380024e-16
"PRMT1",1.44554749720825e-20,-0.136359993969286,0.11,0.119,2.93243765283666e-16
