"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BPTF",9.77151052149274e-32,0.169539277214962,0.142,0.125,1.98224862439002e-27
"NDUFS4",1.06172459015922e-31,-0.0996812845906257,0.157,0.173,2.15381450359699e-27
"NME3",1.09530231200426e-31,0.199204915937623,0.154,0.137,2.22193027013185e-27
"ANAPC5",1.52596262158773e-31,0.205103027455971,0.12,0.105,3.09556777415287e-27
"RAB10",1.63738804732914e-31,-0.186905660203807,0.161,0.178,3.32160539281189e-27
"NCF4",1.88781815764536e-31,-0.143327812137866,0.139,0.156,3.82962791459939e-27
"LPP",2.05536266318586e-31,0.205219524900744,0.108,0.093,4.16950869853884e-27
"CEBPD",2.15588620835728e-31,0.0844842066300262,0.509,0.486,4.37343076227357e-27
"RAB21",2.16302474614374e-31,0.182859059616369,0.094,0.081,4.38791200002719e-27
"EFHD2",2.1707638506531e-31,0.114021190924629,0.363,0.341,4.40361154743488e-27
"PRDX6",2.25645802005184e-31,-0.109237537648018,0.253,0.274,4.57745073947716e-27
"DOCK2",2.97536946312732e-31,0.152095903063586,0.186,0.167,6.03583449290009e-27
"BRD4",4.28086438489684e-31,0.157762724593375,0.124,0.109,8.68416149120174e-27
"IAH1",4.57945034486151e-31,-0.151473939519764,0.1,0.114,9.28987296958605e-27
"ALDH2",4.97284672623726e-31,-0.133117131807505,0.232,0.253,1.00879168688449e-26
"ZC3H11A",5.19726058187618e-31,0.199969711390951,0.112,0.097,1.0543162816394e-26
"ZFP36",5.59153034815192e-31,-0.0388278396855162,0.699,0.698,1.1342978464261e-26
"DNAJC8",6.93028480599914e-31,-0.149347367067417,0.198,0.219,1.40587757574498e-26
"CMIP",7.76949908568032e-31,0.139922496688126,0.177,0.159,1.57612058452111e-26
"LEPROTL1",9.43927189005194e-31,-0.137509512441543,0.222,0.242,1.91485069561594e-26
"COPS6",1.57405559250172e-30,-0.0924438743169089,0.134,0.148,3.193129174949e-26
"SRSF2",1.68545163593505e-30,0.128822533323907,0.284,0.263,3.41910718865785e-26
"GCA",2.13814103441883e-30,-0.12340015156948,0.341,0.359,4.33743290242204e-26
"NARS1",3.44888158281465e-30,0.146888785201381,0.155,0.138,6.99640117889779e-26
"KPNB1",3.63230452920064e-30,0.17556871542181,0.136,0.12,7.36849296793642e-26
"TMEM154",4.14811751159203e-30,0.134909059439909,0.166,0.149,8.41487118401558e-26
"BHLHE40",4.55435707365758e-30,-0.219635312012065,0.087,0.102,9.23896875962177e-26
"SMIM26",6.08409044176439e-30,-0.0851920292757713,0.295,0.317,1.23421858701632e-25
"PAXX",6.57544352183667e-30,0.173234128980077,0.189,0.171,1.33389447283979e-25
"SOCS3",7.42212128761739e-30,-0.0735219355773485,0.162,0.178,1.50565152440606e-25
"HLA-DRA",8.36469126771742e-30,-0.0475695309639663,0.917,0.908,1.69686127056916e-25
"APRT",8.62193560016799e-30,0.0937989752970401,0.482,0.467,1.74904585585008e-25
"CCDC12",9.03997126867303e-30,0.172044395190921,0.18,0.164,1.83384857156301e-25
"TRIP12",1.02227384943173e-29,0.138808596228348,0.122,0.108,2.0737847309572e-25
"SEC63",1.0746547476552e-29,0.209656987052426,0.114,0.099,2.18004462109333e-25
"AZIN1",1.08201980223014e-29,0.198129626189642,0.111,0.096,2.19498537080405e-25
"XRN2",1.55089312594451e-29,0.121478762382928,0.313,0.292,3.14614179529103e-25
"YWHAH",2.11071584184714e-29,-0.170246965759548,0.148,0.166,4.2817981567711e-25
"OSBPL8",2.40542809209071e-29,0.126606806030174,0.244,0.224,4.87965142761522e-25
"COX7B",2.62647924480519e-29,-0.06284018608675,0.569,0.591,5.3280757960118e-25
"POLR2J",3.22012552053132e-29,0.141491988852458,0.26,0.243,6.53234663094985e-25
"UBE2F",3.87186533038529e-29,-0.185566729069056,0.098,0.112,7.85446600921961e-25
"STX8",3.92044046675502e-29,-0.117749547756721,0.108,0.121,7.95300553085923e-25
"SNHG32",4.2804806784033e-29,0.120613503141048,0.301,0.281,8.68338310420894e-25
"CD86",4.5325970462711e-29,-0.0915008859404608,0.194,0.211,9.19482636806556e-25
"ATG3",4.78117354979826e-29,-0.127994234722922,0.232,0.253,9.69908866312074e-25
"UBA2",5.95835992281803e-29,0.221883487678314,0.082,0.07,1.20871289394286e-24
"FAAP20",7.50351002942402e-29,0.163193127130276,0.215,0.197,1.52216204456896e-24
"HIPK3",8.2960637860996e-29,0.124500954901307,0.144,0.129,1.68293949964816e-24
"STMP1",8.9226426166012e-29,0.1186985363843,0.354,0.334,1.81004728120372e-24
"ATP5F1A",1.02184690909318e-28,0.128684187315889,0.288,0.271,2.07291863978643e-24
"DDX46",1.07832830585654e-28,0.129286622048024,0.262,0.241,2.18749680126058e-24
"THEMIS2",1.09773493320857e-28,-0.120492729007007,0.222,0.242,2.22686508550691e-24
"CLK1",1.64070495738218e-28,0.105398850008202,0.222,0.203,3.32833407654548e-24
"IQGAP1",3.00890129231042e-28,0.0843976475321058,0.499,0.48,6.10385716158091e-24
"NHP2",3.11048468382575e-28,0.160801147052634,0.187,0.17,6.30992922960892e-24
"SUMO2",3.25575648371934e-28,0.0762885085341951,0.611,0.595,6.60462760287305e-24
"ATP1A1",3.60380433299677e-28,0.172235941445209,0.139,0.123,7.31067746991725e-24
"ATRX",3.74742246750966e-28,0.159659063059641,0.179,0.161,7.6020212175901e-24
"TAOK3",5.70932455781641e-28,0.144118852828118,0.193,0.175,1.15819357979864e-23
"IFRD1",5.73664826805659e-28,0.168983670999646,0.142,0.126,1.16373646765796e-23
"PPHLN1",6.6430305034521e-28,0.208892013353403,0.104,0.09,1.34760516793029e-23
"MEGF9",7.43498775894943e-28,0.0908621162698808,0.219,0.201,1.50826161678048e-23
"ADRM1",7.63992044721934e-28,-0.100641170162974,0.136,0.15,1.54983426192292e-23
"GPX4",8.52650148741376e-28,0.0777346849811766,0.62,0.604,1.72968609173675e-23
"WDR1",9.20828562229882e-28,0.155997310026939,0.197,0.18,1.86799282133954e-23
"EIF3G",1.2749530511335e-27,-0.0977867969849684,0.395,0.416,2.58636975952943e-23
"NCOA3",1.37258742774643e-27,0.17939010990518,0.094,0.081,2.7844308559264e-23
"LAT2",1.45310797778061e-27,-0.159849847877231,0.148,0.165,2.94777484372574e-23
"DNAJC3",1.95222455059142e-27,0.221593000741711,0.117,0.103,3.96028272332976e-23
"CD164",2.25165197532388e-27,-0.124644384796253,0.268,0.288,4.56770119714202e-23
"CORO1C",2.87412930753432e-27,0.175910533841879,0.135,0.12,5.83045871326413e-23
"TMEM219",2.87851106753316e-27,-0.105477023911132,0.327,0.349,5.83934755159777e-23
"PEPD",3.28817169500925e-27,-0.167338760245249,0.098,0.112,6.67038510049577e-23
"CYC1",3.89965552416399e-27,-0.0571405681230381,0.182,0.196,7.91084119631907e-23
"PSMG2",5.18650350754726e-27,-0.10677129753706,0.194,0.212,1.05213410154104e-22
"C1orf43",5.46074146210808e-27,-0.126881958886783,0.144,0.16,1.10776601300325e-22
"CSNK1A1",6.47639820486386e-27,0.131586324844546,0.241,0.222,1.31380213983868e-22
"COMT",6.58248200868991e-27,-0.100323133663308,0.211,0.229,1.33532230028283e-22
"SMCHD1",6.76996137569387e-27,-0.133037200140605,0.249,0.262,1.37335436467326e-22
"SH3KBP1",7.87651789572318e-27,0.127619003854333,0.251,0.232,1.5978304203264e-22
"DCP2",1.02440628403606e-26,0.127255914936359,0.161,0.145,2.07811058779555e-22
"C5AR1",1.04058519480945e-26,-0.141271481879802,0.235,0.252,2.11093112619045e-22
"LITAF",1.21030135414409e-26,0.155963338393278,0.229,0.212,2.4552173270167e-22
"DCXR",1.52757363749053e-26,0.19546759168562,0.135,0.123,3.09883588101329e-22
"IKZF1",1.55585786517147e-26,0.156144690806186,0.192,0.175,3.15621326528685e-22
"CD48",1.69375059332608e-26,-0.0845865250812565,0.489,0.506,3.43594245362128e-22
"CYB5R4",1.86894714015236e-26,0.177506272477866,0.143,0.128,3.79134616851308e-22
"ACSL1",2.51537958944867e-26,-0.195369914508025,0.118,0.129,5.10269903515558e-22
"PLP2",3.01094818327195e-26,-0.0929404353535044,0.346,0.368,6.10800948458547e-22
"MIER1",3.24637921376602e-26,0.162101437005402,0.125,0.111,6.58560487304574e-22
"RABAC1",3.42831328718648e-26,-0.0766315239748234,0.29,0.31,6.95467633438649e-22
"BLOC1S6",3.67382315426165e-26,0.138566221615167,0.122,0.108,7.45271765073519e-22
"UPF2",4.63960248854589e-26,0.149022066638725,0.168,0.151,9.4118976082642e-22
"TXNDC12",5.23308353469036e-26,-0.165762426658774,0.108,0.122,1.06158332584729e-21
"MDH2",6.96211495821421e-26,-0.0947693793302662,0.189,0.206,1.41233464042333e-21
"CTDNEP1",8.38350574786251e-26,0.153233739968207,0.129,0.114,1.70067797601139e-21
"HLA-DPB1",8.38807315543842e-26,-0.0342373313286459,0.625,0.615,1.70160452031224e-21
"RASSF2",8.4786229105539e-26,0.138550377963748,0.156,0.14,1.71997344363496e-21
"TGOLN2",8.50233601025807e-26,0.125118498297464,0.238,0.219,1.72478388304095e-21
"YY1",1.09105817666922e-25,0.142260288462651,0.213,0.195,2.21332061719117e-21
"ATP1B3",1.10926652226019e-25,-0.0977978955736591,0.217,0.235,2.25025806705703e-21
"TNKS2",1.1460938461452e-25,0.175079484186144,0.098,0.085,2.32496597629015e-21
"PCBP1",1.36124936523523e-25,0.0767615113553641,0.605,0.587,2.76143046231619e-21
"RTF2",1.37724413228113e-25,-0.149091145706398,0.152,0.168,2.7938774467455e-21
"RTRAF",1.6691208563288e-25,-0.0644033173569414,0.303,0.323,3.3859785691486e-21
"IL13RA1",1.7021771879613e-25,0.138493828630628,0.139,0.124,3.4530366434983e-21
"SAMSN1",2.08536364914397e-25,0.146136707409004,0.202,0.185,4.23036869865346e-21
"ACAA1",2.10426018075513e-25,-0.113840393787097,0.127,0.141,4.26870220267985e-21
"HIPK1",2.17489462639511e-25,0.106646792213045,0.096,0.086,4.41199123910512e-21
"M6PR",2.82608693339412e-25,0.142480991499628,0.197,0.181,5.73299995308331e-21
"NDUFS6",2.88736354990294e-25,-0.0887339800158913,0.35,0.372,5.85730569733311e-21
"WDR26",3.31923684031221e-25,0.128502988595834,0.131,0.117,6.73340385425735e-21
"LAMP2",3.37114762124021e-25,-0.138797462298313,0.188,0.206,6.8387100644479e-21
"ADD3",3.82282422350357e-25,0.128864443227549,0.162,0.146,7.75498121979933e-21
"TRMT1",4.47506849733691e-25,0.128314033027621,0.205,0.187,9.07812395369765e-21
"CBX3",5.78515542676629e-25,0.117202343067377,0.305,0.286,1.17357662987381e-20
"SMARCE1",6.02012666599553e-25,0.176436637009768,0.105,0.092,1.22124289546385e-20
"SNRPC",7.78119072284165e-25,-0.056684213737594,0.154,0.166,1.57849235003566e-20
"UBE2E1",8.07137713666606e-25,-0.134446119647022,0.118,0.132,1.63735956594408e-20
"PRRC2C",1.07688918526132e-24,0.11566236221844,0.265,0.246,2.18457740122112e-20
"CMC2",1.14329132912074e-24,-0.174099385635359,0.075,0.087,2.31928079025433e-20
"ABRACL",1.33889509422045e-24,0.112852435900996,0.31,0.292,2.7160825881356e-20
"GCHFR",1.45968181880592e-24,0.228359280729241,0.101,0.089,2.96111053762968e-20
"EFCAB14",1.51922667753173e-24,0.159120006581144,0.106,0.093,3.08190323804086e-20
"ATP5PO",1.61099872201658e-24,-0.0604505057573785,0.455,0.477,3.26807200748283e-20
"TWF2",1.69982564243064e-24,-0.110989403619501,0.152,0.167,3.4482662982348e-20
"COX19",1.76014727086202e-24,0.177253001672273,0.114,0.101,3.57063475367069e-20
"PTBP1",1.79232417148295e-24,0.160937825820636,0.129,0.114,3.63590881427032e-20
"CHURC1",2.01632993252017e-24,0.127250172100972,0.262,0.245,4.09032690111041e-20
"HEBP2",2.29899385189055e-24,0.131953351402975,0.201,0.183,4.66373892794517e-20
"PTP4A2",3.94073346038921e-24,0.0771837047913646,0.508,0.489,7.99417189774556e-20
"PAK2",3.99888422711125e-24,0.110862369552706,0.283,0.264,8.11213654311787e-20
"PHB1",4.16405573565066e-24,-0.0844922868082167,0.097,0.108,8.44720346534092e-20
"CTSC",4.26894070144425e-24,-0.115083303735465,0.215,0.233,8.6599731069498e-20
"GNAQ",5.47966794489448e-24,0.113068873307769,0.232,0.214,1.11160543930129e-19
"RSRP1",6.09673501343103e-24,0.118099991497238,0.261,0.243,1.23678366482462e-19
"RHOB",6.21392752558989e-24,0.0988008852484551,0.23,0.213,1.26055733784117e-19
"ZNF706",6.83507822941078e-24,-0.105770618177377,0.235,0.253,1.38656396961827e-19
"FAM200B",7.98751307133988e-24,-0.0870867684798209,0.202,0.219,1.62034690165201e-19
"APLP2",8.36084022840264e-24,-0.0778689012135634,0.535,0.552,1.69608004873376e-19
"TNFRSF1A",1.07018036064854e-23,-0.164492262025391,0.106,0.12,2.17096787961162e-19
"CLEC12A",1.3003907132823e-23,-0.0910589015520804,0.469,0.481,2.63797260096448e-19
"CD58",1.50592185203935e-23,-0.165768035352763,0.089,0.101,3.05491306904703e-19
"SELENOK",1.59201444006329e-23,-0.0601079905090341,0.234,0.25,3.2295604931124e-19
"PFDN4",1.84290965201711e-23,0.159881600435552,0.169,0.158,3.73852652008191e-19
"RHEB",2.24578528310333e-23,-0.105776440761052,0.144,0.159,4.55580002530342e-19
"ARHGAP30",2.63358085536935e-23,0.127688651105124,0.199,0.183,5.34248212320227e-19
"EMC6",2.89675165882614e-23,-0.100351490694257,0.108,0.12,5.8763504150947e-19
"ZBTB1",3.2458507464347e-23,0.219281454009868,0.082,0.071,6.58453282421743e-19
"STAG2",3.53306374981959e-23,0.129784880438238,0.156,0.141,7.16717312288402e-19
"PHPT1",4.70902858510545e-23,0.119971488749932,0.264,0.251,9.55273538774491e-19
"POU2F2",5.12486778194706e-23,0.125208665739647,0.231,0.214,1.03963067824578e-18
"BSG",5.66502806746374e-23,-0.072623200326846,0.22,0.236,1.1492075937657e-18
"LAMTOR2",6.21350028396416e-23,-0.0786669104120454,0.334,0.354,1.26047066760497e-18
"PDCD6IP",6.95672533133272e-23,0.144517237584553,0.138,0.124,1.41124130071416e-18
"CCT4",7.2237193903326e-23,0.162264751003733,0.142,0.128,1.46540371552287e-18
"NDUFB9",7.73659015873426e-23,-0.0847763720829915,0.383,0.403,1.56944467960083e-18
"SERPINB9",8.15922467032217e-23,0.163417829727233,0.099,0.087,1.65518031662155e-18
"AKIRIN2",9.60315111315207e-23,0.130812298010387,0.166,0.151,1.94809523481403e-18
"CCNDBP1",1.04154734502807e-22,-0.117427690649762,0.13,0.144,2.11288294412394e-18
"ADSS2",1.11424589546082e-22,0.153884371331183,0.124,0.11,2.26035922353182e-18
"HIKESHI",1.16957308677798e-22,-0.0630067218432419,0.113,0.123,2.37259596383781e-18
"KLF2",1.25394381716299e-22,0.101039705293363,0.328,0.309,2.54375042749685e-18
"SF3B6",1.29665680085597e-22,-0.0617372218890817,0.318,0.337,2.63039798621642e-18
"IFNGR2",1.38486254850014e-22,-0.117077690175892,0.223,0.241,2.80933216588738e-18
"IER3",1.54264886677329e-22,0.0423661747166724,0.231,0.217,3.1294174911363e-18
"PHF20L1",1.59993357871546e-22,0.165272806467542,0.129,0.115,3.24562525778219e-18
"SPAG7",1.74165387180865e-22,0.162001683857737,0.152,0.141,3.53311904435104e-18
"RAB5C",1.91558853447716e-22,-0.100048857725033,0.211,0.228,3.88596290104036e-18
"ZYX",2.02928394550946e-22,0.121946612767764,0.258,0.241,4.11660541186049e-18
"NDUFB8",2.11095196863319e-22,-0.0444889946045766,0.35,0.368,4.2822771635693e-18
"SULF2",2.31257157034798e-22,0.130239519656358,0.151,0.137,4.69128268760791e-18
"DPM3",2.34570316063273e-22,0.153890608563974,0.153,0.139,4.75849343165956e-18
"SMCO4",2.40247763341753e-22,-0.125468274675171,0.173,0.19,4.8736661271508e-18
"CDC42",2.41798071423574e-22,0.0606876791279016,0.703,0.691,4.90511567689862e-18
"HNRNPR",2.84774180456014e-22,0.136691238904243,0.19,0.175,5.77692902473069e-18
"ZFAS1",3.15850524504216e-22,0.0611425313880676,0.652,0.638,6.40734374009253e-18
"PARK7",3.16725323867656e-22,-0.0586879262896332,0.348,0.367,6.42508991997926e-18
"RHOQ",4.03022854958339e-22,0.139727730482408,0.127,0.114,8.17572163568487e-18
"SLC6A6",4.05464115174886e-22,0.182157512886857,0.1,0.088,8.22524504043773e-18
"QPCT",4.78110062473366e-22,-0.116716191756711,0.132,0.146,9.6989407273347e-18
"COA3",5.09924264175304e-22,-0.147291650022408,0.113,0.126,1.03443236230602e-17
"CAPZA2",6.19933316772006e-22,-0.0972074818416204,0.346,0.365,1.25759672640369e-17
"SNF8",6.24295578603505e-22,-0.0683272328994718,0.181,0.194,1.26644601075507e-17
"MEF2A",8.18255067690166e-22,0.126817384503366,0.136,0.123,1.65991223031627e-17
"NDUFB6",8.19696759437471e-22,-0.0737791947477203,0.136,0.147,1.66283684619485e-17
"NIPBL",8.41727329419925e-22,0.124000652026602,0.136,0.123,1.70752806046126e-17
"TMEM147",1.22925908604589e-21,-0.0461169546101076,0.195,0.208,2.49367498195269e-17
"AK6",1.27021875123918e-21,0.00531304750715433,0.148,0.155,2.5767657587638e-17
"C4orf3",1.2919521520261e-21,-0.0791318488795851,0.44,0.459,2.62085413560016e-17
"GLUD1",1.45282380069012e-21,0.161857632138,0.127,0.114,2.94719836207998e-17
"TMBIM6",1.66258807416381e-21,-0.077242720502801,0.457,0.473,3.37272616724871e-17
"CIR1",1.75499897613873e-21,-0.131076247597506,0.179,0.195,3.56019092299502e-17
"WAS",1.83757279900945e-21,-0.109335959510697,0.255,0.273,3.72770018007057e-17
"APP",1.87045810265753e-21,0.133651311777721,0.107,0.095,3.79441130705106e-17
"C9orf72-ENSG00000147894",2.18441179526419e-21,0.130322614361951,0.212,0.196,4.43129776787293e-17
"TPI1",2.31990422082983e-21,-0.0556033419638311,0.546,0.564,4.70615770237539e-17
"CHMP3",2.41254702116756e-21,0.142073680161247,0.145,0.13,4.89409288714052e-17
"COX5A",2.65148386823443e-21,-0.0562107436136177,0.367,0.386,5.37880017510037e-17
"TRAM1",3.12984295117446e-21,0.119802643393,0.251,0.234,6.34919941075252e-17
"CACUL1",3.33090823457651e-21,0.200701244555635,0.089,0.077,6.75708044466191e-17
"GTF3C6",3.82833180479766e-21,-0.0456562529224489,0.154,0.164,7.76615389921254e-17
"PRAM1",4.04744008740624e-21,0.134029422527389,0.209,0.195,8.2106369613123e-17
"PAK1",4.05997931683828e-21,-0.153669975301627,0.151,0.166,8.23607404213814e-17
"TUBA1B",4.66494817283832e-21,-0.0885040219231528,0.271,0.29,9.46331386341981e-17
"GET3",5.02317302704187e-21,-0.0865759008342221,0.107,0.117,1.01900088026571e-16
"IST1",5.46793051328553e-21,0.140307660832396,0.1,0.089,1.1092243839251e-16
"BAX",6.44821263398318e-21,-0.0712761713096268,0.321,0.34,1.30808441492983e-16
"OTUD1",7.51600808450508e-21,0.0989738758644002,0.112,0.101,1.5246974000227e-16
"TIMP2",8.26967068308404e-21,0.124810695680677,0.2,0.184,1.67758539477043e-16
"RER1",8.62372207577956e-21,-0.0749155972059038,0.153,0.166,1.74940826029264e-16
"IER5",8.92857390509602e-21,0.12930343435983,0.19,0.174,1.81125050238778e-16
"TM9SF2",9.02666288534718e-21,0.115039928795185,0.195,0.179,1.83114883292153e-16
"MFSD1",9.71279541179164e-21,0.112196991726543,0.223,0.207,1.97033767723605e-16
"AKR1A1",1.01011516191817e-20,-0.101748543125662,0.176,0.191,2.04911961746719e-16
"FGD5-AS1",1.12806789853431e-20,0.181292529754223,0.103,0.091,2.2883985389667e-16
"SNRPE",1.36258761715064e-20,0.0987242960761958,0.355,0.339,2.76414524015178e-16
"RNPS1",1.43645019559962e-20,0.146406953817059,0.165,0.151,2.9139828667934e-16
"NINJ1",1.48289214728246e-20,-0.0556114729551807,0.292,0.31,3.0081950099772e-16
"FNBP4",1.64696606282134e-20,0.138526407916174,0.116,0.104,3.34103535503937e-16
"ITSN2",1.81906079423301e-20,0.14350918260068,0.139,0.125,3.69014672718109e-16
"PA2G4",1.91210945382668e-20,0.130337219347285,0.208,0.192,3.87890523803281e-16
"LUC7L3",1.9749189851527e-20,0.102931074238273,0.214,0.198,4.00632065328076e-16
"SERP1",2.23810537628412e-20,0.0621132926567993,0.65,0.636,4.54022056632996e-16
"WNK1",2.48102714700105e-20,0.11330233350381,0.143,0.13,5.03301167040633e-16
"RAB11A",2.84637468085536e-20,-0.107266210994055,0.172,0.187,5.77415567758319e-16
"RWDD1",3.02236526970297e-20,-0.0829676192602856,0.23,0.246,6.13117018611944e-16
"BZW1",3.14188541516871e-20,0.13123906283265,0.215,0.199,6.37362875321125e-16
"ENY2",3.25897408924298e-20,-0.0721959139183774,0.384,0.404,6.61115483743831e-16
"FKBP2",3.91936783777301e-20,0.13283039158648,0.197,0.186,7.95082959570633e-16
"TOMM22",5.14915865209254e-20,0.127066856221812,0.209,0.196,1.04455832416349e-15
"MAGOH",5.3298783882303e-20,-0.0586143199239221,0.182,0.195,1.0812191298364e-15
"TMEM14B",5.64445245102935e-20,0.126576510310629,0.214,0.202,1.14503362421581e-15
"TMEM30A",5.6642939539359e-20,0.132935825517233,0.131,0.118,1.14905867149544e-15
"LSM4",6.53008773385254e-20,0.129917710486543,0.195,0.182,1.32469359768933e-15
"BANF1",7.00983315989389e-20,0.127091904248701,0.201,0.188,1.42201475481607e-15
"BUD31",8.61046218077882e-20,-0.0958296721256936,0.209,0.225,1.74671835799279e-15
"ADI1",9.06251552757007e-20,0.145480161472855,0.164,0.15,1.83842189992286e-15
"COX16",9.83574915944284e-20,0.116014833714411,0.254,0.24,1.99528007448457e-15
"POLR2E",1.04832990470492e-19,-0.0506536092687418,0.157,0.168,2.1266420446844e-15
"CSK",1.17237149906227e-19,0.119399631783444,0.195,0.18,2.37827282299773e-15
"SKP1",1.18871780183532e-19,-0.0581251745298133,0.529,0.547,2.41143293280313e-15
"PIN4",1.21934305603762e-19,-0.120471166726868,0.124,0.137,2.47355932347792e-15
"RPN1",1.58941056335248e-19,0.144104558576556,0.152,0.138,3.22427826881684e-15
"CTSB",1.86990793953667e-19,-0.0871080410581881,0.378,0.393,3.7932952461441e-15
"TMED10",2.4698658191798e-19,-0.0844647067937394,0.197,0.213,5.01036980078814e-15
"KDM5A",3.43747546252971e-19,0.152213280431444,0.099,0.088,6.97326272328776e-15
"TPR",4.2282902048766e-19,0.144140201644048,0.152,0.139,8.57750950961268e-15
"SAT2",4.78471314926005e-19,-0.0721965863720488,0.272,0.289,9.70626909458894e-15
"PRPF38B",4.90223150332342e-19,0.116983335604649,0.209,0.193,9.94466682764188e-15
"MMP24OS",5.07995910953163e-19,0.147995228684082,0.153,0.142,1.03052050495959e-14
"DYNC1H1",5.4940305606744e-19,0.179804140913691,0.092,0.081,1.11451903953841e-14
"ARID1A",5.84413579558735e-19,0.109660735527178,0.138,0.125,1.18554138749285e-14
"TGFBI",6.10754424578287e-19,0.108284243651651,0.279,0.263,1.23897642569951e-14
"TES",6.41597153490538e-19,0.0760752554679945,0.149,0.137,1.30154398557091e-14
"ADAM10",6.61638628036729e-19,0.132014119679538,0.138,0.125,1.34220012083531e-14
"SRSF3",6.69649050612679e-19,0.0762552737091788,0.457,0.44,1.35845006407288e-14
"ATRAID",7.32232363482456e-19,-0.0282423236531071,0.158,0.167,1.48540657256051e-14
"GASK1B",8.39766689128293e-19,0.0370421083811537,0.115,0.107,1.70355070556566e-14
"CAMLG",8.59415770882422e-19,0.141616957072975,0.172,0.159,1.74341083281208e-14
"NAA38",9.86699772709509e-19,0.091469394787554,0.349,0.332,2.00161915891851e-14
"FBXL15",1.01829256951158e-18,-0.0921349947504463,0.099,0.109,2.0657083065112e-14
"SRP19",1.05290914924668e-18,-0.130047554005904,0.104,0.116,2.13593150016182e-14
"PCNP",1.06508455603553e-18,0.131723264028829,0.192,0.179,2.16063053037368e-14
"DPY30",1.12593547947748e-18,-0.106572553519942,0.131,0.144,2.28407271366801e-14
"CHCHD10",1.19345739378776e-18,0.100065761948831,0.28,0.264,2.42104766903784e-14
"FMNL1",1.31601549465377e-18,0.10170650221091,0.266,0.25,2.66966903245464e-14
"ABI1",1.321811078937e-18,0.139346678941095,0.121,0.109,2.6814259547316e-14
"PTP4A1",1.7680760238085e-18,0.137313836759608,0.154,0.14,3.58671902189793e-14
"RIOK3",1.79264072446399e-18,0.108347593808801,0.198,0.183,3.63655097364765e-14
"DPYSL2",1.84511783857173e-18,0.102274023344423,0.27,0.254,3.74300604732661e-14
"AP2M1",2.12286116634332e-18,-0.0518846735278671,0.211,0.224,4.30643616204405e-14
"PSMA1",2.3968972149104e-18,-0.067567447891161,0.309,0.327,4.86234569016724e-14
"HSD17B10",2.62247229929209e-18,-0.049510792247485,0.172,0.184,5.31994730634393e-14
"SYAP1",3.07969773251122e-18,0.137567559964435,0.118,0.106,6.24747482017227e-14
"CENPX",3.20437750070504e-18,0.191338896158123,0.104,0.094,6.50040019793025e-14
"DOK2",3.22226294424439e-18,-0.101800835924746,0.212,0.227,6.53668260869416e-14
"LSM10",3.23248964007687e-18,-0.0961998852820945,0.158,0.172,6.55742848385994e-14
"PCGF5",4.2679823502976e-18,-0.106130668965508,0.124,0.136,8.65802899581371e-14
"EIF4E2",4.72523115118696e-18,-0.083694996580367,0.177,0.191,9.58560391329787e-14
"STUB1",5.07030244354384e-18,0.11202454807259,0.169,0.163,1.0285615536973e-13
"RBM17",8.13355591072608e-18,0.126376512653836,0.162,0.149,1.64997315204989e-13
"ALKBH7",8.43784145535762e-18,0.116560397378568,0.238,0.225,1.71170051763385e-13
"GTF2A2",8.77674147091803e-18,0.112889635374787,0.187,0.179,1.78044977479043e-13
"PPP2CA",9.75957095040033e-18,0.133936017266088,0.146,0.133,1.97982656299821e-13
"CD14",1.08513207550655e-17,0.0328333866875905,0.686,0.669,2.20129892837259e-13
"GYG1",1.11377241791708e-17,-0.115706937428734,0.111,0.123,2.2593987269866e-13
"GNAI2",1.16368483476378e-17,0.0677300583504272,0.453,0.442,2.3606510558018e-13
"SSR2",1.26233171612038e-17,-0.0756267104509181,0.373,0.39,2.56076611932181e-13
"TNFAIP8",1.55074958732282e-17,0.154021534659172,0.101,0.091,3.14585061284307e-13
"CHD1",1.64922645760968e-17,0.111858845621731,0.197,0.183,3.345620791907e-13
"STK24",2.12127361820664e-17,0.147862656953696,0.107,0.096,4.30321566189399e-13
"HLA-DMA",2.27388905762563e-17,-0.0698809355509096,0.432,0.448,4.61281134229935e-13
"SSBP1",2.59075424448057e-17,-0.0532629728476829,0.249,0.263,5.25560406035328e-13
"DUT",3.48742587677508e-17,0.139621446674616,0.157,0.147,7.07459213362593e-13
"UBXN11",3.54187577189609e-17,0.145995497050537,0.152,0.141,7.18504919086842e-13
"CLEC4A",3.72404292766541e-17,0.099720187552301,0.284,0.269,7.55459348306206e-13
"CDC40",4.25195649118274e-17,-0.124509845107278,0.142,0.155,8.62551893801331e-13
"AGFG1",4.34210386216408e-17,-0.0217959071271545,0.104,0.101,8.80839189478605e-13
"GTF3A",4.46170330360327e-17,0.1051168005131,0.254,0.241,9.05101132168959e-13
"CAST",6.72741773311766e-17,0.0476596479367362,0.475,0.472,1.36472396134025e-12
"ARL5A",7.15113824918143e-17,0.126069563938184,0.193,0.181,1.45067990522894e-12
"CNOT2",7.7044231480392e-17,0.17385596774375,0.095,0.085,1.56291927981123e-12
"LSM3",8.88838654455964e-17,-0.0485536492501277,0.254,0.269,1.80309809442937e-12
"NUP214",9.01579710148903e-17,-0.0715593258141678,0.404,0.421,1.82894460000806e-12
